id,dep_delayed_15min
18007,0.060484167
18008,0.29881436
18009,0.25227946
18010,0.2828344
18011,0.037299488
18012,0.14851335
18013,0.12988663
18014,0.055643503
18015,0.109493144
18016,0.027302654
18017,0.3553184
18018,0.11081511
18019,0.12398033
18020,0.2559746
18021,0.62245953
18022,0.28048497
18023,0.3883416
18024,0.032363724
18025,0.057102684
18026,0.15705882
18027,0.15321001
18028,0.30534518
18029,0.06840606
18030,0.18107556
18031,0.29868472
18032,0.07075352
18033,0.22568858
18034,0.09071704
18035,0.602717
18036,0.15498748
18037,0.23144343
18038,0.008547988
18039,0.12101108
18040,0.09590529
18041,0.073953256
18042,0.13407752
18043,0.28069103
18044,0.16802529
18045,0.18992828
18046,0.029051429
18047,0.057926346
18048,0.3682044
18049,0.12111124
18050,0.042508487
18051,0.50741243
18052,0.022969045
18053,0.007119538
18054,0.05477915
18055,0.7207824
18056,0.21764702
18057,0.25883085
18058,0.07489594
18059,0.26300052
18060,0.066935666
18061,0.2647737
18062,0.09779701
18063,0.13025315
18064,0.113990635
18065,0.023623798
18066,0.1479128
18067,0.063147694
18068,0.12713774
18069,0.15285012
18070,0.19670522
18071,0.14924952
18072,0.08714347
18073,0.10841036
18074,0.104080506
18075,0.024300357
18076,0.086987644
18077,0.07301794
18078,0.13939631
18079,0.052222583
18080,0.14775416
18081,0.08984892
18082,0.011725268
18083,0.11013601
18084,0.116526455
18085,0.18852894
18086,0.11280496
18087,0.30118722
18088,0.065606974
18089,0.057115257
18090,0.6150319
18091,0.030888133
18092,0.20427254
18093,0.06510749
18094,0.13308704
18095,0.31980872
18096,0.16760519
18097,0.16387977
18098,0.21908443
18099,0.021041369
18100,0.018105391
18101,0.19439046
18102,0.26855907
18103,0.12835638
18104,0.49834704
18105,0.08318531
18106,0.08584318
18107,0.06625304
18108,0.14173873
18109,0.18310839
18110,0.106813364
18111,0.2442916
18112,0.1728367
18113,0.13664657
18114,0.30657682
18115,0.030763034
18116,0.11040004
18117,0.12983437
18118,0.165061
18119,0.21589155
18120,0.10786934
18121,0.09438027
18122,0.07397121
18123,0.20455968
18124,0.29403347
18125,0.15107848
18126,0.22768076
18127,0.12133544
18128,0.05440978
18129,0.10460827
18130,0.038232468
18131,0.3366537
18132,0.13360214
18133,0.028017167
18134,0.028796135
18135,0.4944716
18136,0.14691287
18137,0.06290926
18138,0.3173798
18139,0.24491863
18140,0.13276657
18141,0.37673008
18142,0.2582453
18143,0.030922117
18144,0.14989762
18145,0.2225014
18146,0.64868134
18147,0.1718181
18148,0.02342566
18149,0.45981598
18150,0.024343986
18151,0.24676412
18152,0.18746166
18153,0.49114102
18154,0.16975954
18155,0.059215393
18156,0.2835162
18157,0.07801028
18158,0.2473234
18159,0.11935811
18160,0.085644
18161,0.13290948
18162,0.15121238
18163,0.22968338
18164,0.3120138
18165,0.1010285
18166,0.116559714
18167,0.6848597
18168,0.11866184
18169,0.11995867
18170,0.007824665
18171,0.18378006
18172,0.29320604
18173,0.12341441
18174,0.13670255
18175,0.22365208
18176,0.42569113
18177,0.29943743
18178,0.12977667
18179,0.06859321
18180,0.10861745
18181,0.30598333
18182,0.12873273
18183,0.14959371
18184,0.20443061
18185,0.344769
18186,0.41312245
18187,0.111400984
18188,0.15103373
18189,0.0071040597
18190,0.030971436
18191,0.17326322
18192,0.08220285
18193,0.07686303
18194,0.011191896
18195,0.26103544
18196,0.039317075
18197,0.18077682
18198,0.14154375
18199,0.09773259
18200,0.21543781
18201,0.018162666
18202,0.1712983
18203,0.14549828
18204,0.512472
18205,0.0936895
18206,0.27198532
18207,0.23341314
18208,0.22605553
18209,0.08179144
18210,0.037940487
18211,0.33067036
18212,0.008971554
18213,0.26182693
18214,0.3908084
18215,0.13201237
18216,0.07293652
18217,0.2687836
18218,0.034558434
18219,0.11883536
18220,0.31274143
18221,0.3591919
18222,0.24749373
18223,0.15010266
18224,0.066273905
18225,0.20769027
18226,0.07189988
18227,0.08630706
18228,0.15269984
18229,0.37261206
18230,0.07298824
18231,0.21811527
18232,0.4255165
18233,0.119621746
18234,0.16016527
18235,0.21425772
18236,0.07649241
18237,0.20269299
18238,0.091428556
18239,0.08908819
18240,0.0773708
18241,0.14580265
18242,0.36625385
18243,0.3740782
18244,0.47310108
18245,0.21290888
18246,0.042194564
18247,0.11274802
18248,0.21822833
18249,0.14160548
18250,0.10460564
18251,0.05055246
18252,0.09119639
18253,0.068333775
18254,0.09147378
18255,0.023528941
18256,0.22156349
18257,0.16234513
18258,0.2994309
18259,0.45893282
18260,0.12801187
18261,0.2619426
18262,0.07392635
18263,0.007988323
18264,0.17889781
18265,0.42399204
18266,0.13847546
18267,0.046793025
18268,0.009672673
18269,0.54184824
18270,0.11600542
18271,0.16646257
18272,0.14547105
18273,0.10905114
18274,0.27671403
18275,0.72347444
18276,0.089884885
18277,0.2080042
18278,0.06480144
18279,0.09572215
18280,0.074259296
18281,0.25197563
18282,0.1828918
18283,0.25405797
18284,0.26905635
18285,0.1905056
18286,0.5302473
18287,0.11672836
18288,0.1803426
18289,0.08076166
18290,0.45415688
18291,0.16188188
18292,0.15925561
18293,0.2956181
18294,0.047289837
18295,0.54331106
18296,0.036340345
18297,0.28517294
18298,0.22228238
18299,0.038187373
18300,0.044151317
18301,0.083456494
18302,0.120686
18303,0.17200878
18304,0.0654569
18305,0.016485592
18306,0.15518308
18307,0.13410969
18308,0.16424261
18309,0.5428592
18310,0.18224753
18311,0.4945901
18312,0.21917982
18313,0.008007171
18314,0.052329294
18315,0.116657324
18316,0.023546638
18317,0.18843773
18318,0.12297581
18319,0.07077756
18320,0.10868441
18321,0.05192474
18322,0.2976362
18323,0.07896054
18324,0.11500086
18325,0.25289583
18326,0.1370817
18327,0.076287284
18328,0.09193359
18329,0.061297707
18330,0.046541076
18331,0.1291379
18332,0.199691
18333,0.058223158
18334,0.12658554
18335,0.22034478
18336,0.1154499
18337,0.09564332
18338,0.30028278
18339,0.09370262
18340,0.039585188
18341,0.14418642
18342,0.25125033
18343,0.0121123325
18344,0.24742848
18345,0.14803694
18346,0.052209724
18347,0.3034679
18348,0.16987175
18349,0.09854381
18350,0.053126477
18351,0.22066095
18352,0.073014975
18353,0.08983752
18354,0.1560461
18355,0.10591067
18356,0.36285448
18357,0.19348045
18358,0.04077362
18359,0.26717094
18360,0.038461298
18361,0.1624404
18362,0.18748821
18363,0.45659116
18364,0.1385266
18365,0.025361028
18366,0.17278147
18367,0.114329174
18368,0.15326963
18369,0.18498133
18370,0.02313164
18371,0.21793422
18372,0.124124266
18373,0.20194706
18374,0.18710947
18375,0.27543327
18376,0.073290296
18377,0.7064012
18378,0.20184611
18379,0.11297326
18380,0.295212
18381,0.25064716
18382,0.16451642
18383,0.24195704
18384,0.047788594
18385,0.19888018
18386,0.024875468
18387,0.092843406
18388,0.20434111
18389,0.273684
18390,0.008481269
18391,0.12899277
18392,0.21807688
18393,0.10180689
18394,0.1759545
18395,0.46987844
18396,0.14218587
18397,0.79896307
18398,0.21150525
18399,0.30813193
18400,0.1653383
18401,0.24713957
18402,0.10495827
18403,0.24178347
18404,0.13319905
18405,0.056619383
18406,0.067682914
18407,0.3489082
18408,0.18850058
18409,0.14177603
18410,0.18661296
18411,0.12600332
18412,0.086436205
18413,0.047152415
18414,0.18937998
18415,0.25608498
18416,0.2084384
18417,0.015946299
18418,0.1243845
18419,0.050266728
18420,0.5562558
18421,0.024410835
18422,0.12661366
18423,0.33994427
18424,0.32677063
18425,0.2156404
18426,0.076336145
18427,0.032128192
18428,0.0694107
18429,0.009575924
18430,0.09171409
18431,0.15587662
18432,0.15948142
18433,0.053218327
18434,0.10851629
18435,0.1934632
18436,0.017422115
18437,0.14735979
18438,0.23808071
18439,0.47597417
18440,0.08008153
18441,0.3192798
18442,0.38815346
18443,0.18868878
18444,0.1666182
18445,0.4206827
18446,0.14573395
18447,0.1450777
18448,0.31894237
18449,0.08279385
18450,0.13003734
18451,0.16844778
18452,0.09590715
18453,0.071305566
18454,0.34892952
18455,0.20324135
18456,0.008913405
18457,0.2005611
18458,0.223558
18459,0.096975654
18460,0.09164831
18461,0.03512915
18462,0.15271622
18463,0.022618229
18464,0.24189335
18465,0.14017022
18466,0.3824552
18467,0.49217996
18468,0.048230983
18469,0.11722702
18470,0.36984512
18471,0.10479401
18472,0.20851389
18473,0.34543288
18474,0.1979837
18475,0.4261049
18476,0.021684999
18477,0.47409272
18478,0.14574458
18479,0.28039405
18480,0.5381959
18481,0.013720636
18482,0.10901543
18483,0.25565916
18484,0.28144318
18485,0.24435121
18486,0.035054587
18487,0.10587414
18488,0.061939526
18489,0.18321334
18490,0.07629565
18491,0.10824058
18492,0.0058539216
18493,0.023806743
18494,0.18184888
18495,0.103799656
18496,0.17964323
18497,0.020405447
18498,0.039148886
18499,0.19453481
18500,0.06979121
18501,0.04384108
18502,0.21420972
18503,0.10057766
18504,0.2943791
18505,0.016107416
18506,0.031836852
18507,0.006756986
18508,0.08083056
18509,0.05641762
18510,0.10526356
18511,0.071663275
18512,0.26525503
18513,0.5903579
18514,0.009980898
18515,0.036828298
18516,0.21569717
18517,0.14814189
18518,0.16991846
18519,0.17779166
18520,0.092825755
18521,0.4963677
18522,0.007372669
18523,0.51393133
18524,0.81944776
18525,0.17976294
18526,0.25240916
18527,0.2848576
18528,0.049771793
18529,0.07273353
18530,0.15475509
18531,0.16524246
18532,0.1496359
18533,0.0073361597
18534,0.18919061
18535,0.12976728
18536,0.58119786
18537,0.50977784
18538,0.52527463
18539,0.19602564
18540,0.1179448
18541,0.23435561
18542,0.03845638
18543,0.23508891
18544,0.18865211
18545,0.30096847
18546,0.08606378
18547,0.3873933
18548,0.35093874
18549,0.2194033
18550,0.16085714
18551,0.22605772
18552,0.120759584
18553,0.016827747
18554,0.11714155
18555,0.25488377
18556,0.16402781
18557,0.14112972
18558,0.030867597
18559,0.060897525
18560,0.15072235
18561,0.17094514
18562,0.22422951
18563,0.24975318
18564,0.22511438
18565,0.12636842
18566,0.016702833
18567,0.1997513
18568,0.12898473
18569,0.0981686
18570,0.33793393
18571,0.2898357
18572,0.176351
18573,0.46393967
18574,0.15753846
18575,0.14267622
18576,0.29843777
18577,0.044074748
18578,0.17490968
18579,0.18683854
18580,0.041394096
18581,0.07656228
18582,0.017237833
18583,0.1679203
18584,0.36023334
18585,0.08633457
18586,0.17529613
18587,0.16537233
18588,0.21407203
18589,0.08575841
18590,0.32991272
18591,0.081126146
18592,0.07519968
18593,0.17086986
18594,0.033801604
18595,0.12793781
18596,0.2864599
18597,0.2963829
18598,0.12358538
18599,0.051281057
18600,0.19298455
18601,0.16621025
18602,0.83452135
18603,0.07064514
18604,0.14164782
18605,0.035187874
18606,0.075711295
18607,0.110715866
18608,0.20121105
18609,0.110039964
18610,0.2592532
18611,0.048156288
18612,0.05413105
18613,0.15607658
18614,0.27761167
18615,0.043790683
18616,0.2932105
18617,0.5385729
18618,0.15037711
18619,0.060362745
18620,0.15690589
18621,0.11666714
18622,0.09221266
18623,0.20117454
18624,0.25536868
18625,0.12102784
18626,0.20958671
18627,0.15910143
18628,0.15211995
18629,0.5258509
18630,0.276813
18631,0.08823979
18632,0.0985246
18633,0.2440733
18634,0.077683054
18635,0.025049482
18636,0.0969044
18637,0.41842955
18638,0.2477899
18639,0.15635487
18640,0.055430695
18641,0.27011338
18642,0.28144053
18643,0.23603068
18644,0.26842836
18645,0.14840454
18646,0.08951608
18647,0.35422352
18648,0.13726687
18649,0.21137132
18650,0.5107518
18651,0.12164689
18652,0.22024699
18653,0.120231904
18654,0.08483175
18655,0.80981576
18656,0.525031
18657,0.14904499
18658,0.19412547
18659,0.145096
18660,0.19691327
18661,0.20831656
18662,0.14295137
18663,0.08073761
18664,0.17876121
18665,0.2301193
18666,0.2529756
18667,0.19598587
18668,0.141746
18669,0.05690987
18670,0.16756742
18671,0.0066051944
18672,0.24825276
18673,0.14486653
18674,0.24071601
18675,0.118853435
18676,0.13282058
18677,0.16665967
18678,0.007226969
18679,0.043959394
18680,0.44954902
18681,0.08889304
18682,0.07656532
18683,0.06630945
18684,0.019485952
18685,0.09128714
18686,0.21591325
18687,0.16223788
18688,0.0068781986
18689,0.30982086
18690,0.21130703
18691,0.9000539
18692,0.14364204
18693,0.13868856
18694,0.24223539
18695,0.074921064
18696,0.18248765
18697,0.19076346
18698,0.07811117
18699,0.031019771
18700,0.17469174
18701,0.19309984
18702,0.46740836
18703,0.11832584
18704,0.14605336
18705,0.21934915
18706,0.15755649
18707,0.10964616
18708,0.47750255
18709,0.039293963
18710,0.3541223
18711,0.18884608
18712,0.054546554
18713,0.17850156
18714,0.13159321
18715,0.07202421
18716,0.0693202
18717,0.08405054
18718,0.0690265
18719,0.16279097
18720,0.18557528
18721,0.28226295
18722,0.04349017
18723,0.12454033
18724,0.29517433
18725,0.043843526
18726,0.16590497
18727,0.33038676
18728,0.17757007
18729,0.1255182
18730,0.037541572
18731,0.009179249
18732,0.14971925
18733,0.2005519
18734,0.4214829
18735,0.04986968
18736,0.117686234
18737,0.13033731
18738,0.03646203
18739,0.030939225
18740,0.30859396
18741,0.14154308
18742,0.007411772
18743,0.15257335
18744,0.13519582
18745,0.51801765
18746,0.115251906
18747,0.16051438
18748,0.023850273
18749,0.44193766
18750,0.20592664
18751,0.2510805
18752,0.76070595
18753,0.30577156
18754,0.09224474
18755,0.15903988
18756,0.29841805
18757,0.17767367
18758,0.25880408
18759,0.34330127
18760,0.019901788
18761,0.042219244
18762,0.04528578
18763,0.113656476
18764,0.2731884
18765,0.12916917
18766,0.062405728
18767,0.18574479
18768,0.33525932
18769,0.4609155
18770,0.10386485
18771,0.05413587
18772,0.029154373
18773,0.2880293
18774,0.06638484
18775,0.17035888
18776,0.057829738
18777,0.35540485
18778,0.10486968
18779,0.019664433
18780,0.13471822
18781,0.055917587
18782,0.045218505
18783,0.33783495
18784,0.3470116
18785,0.16554141
18786,0.07126863
18787,0.30411696
18788,0.07815151
18789,0.25993362
18790,0.017318921
18791,0.21421404
18792,0.12375953
18793,0.34891203
18794,0.02542508
18795,0.28851107
18796,0.2741093
18797,0.22534269
18798,0.18809643
18799,0.028581709
18800,0.24226792
18801,0.16409534
18802,0.0077172774
18803,0.03796486
18804,0.40270934
18805,0.15030621
18806,0.13413599
18807,0.023303187
18808,0.13998568
18809,0.12424025
18810,0.097860575
18811,0.056623075
18812,0.063542716
18813,0.109699436
18814,0.15901807
18815,0.07186082
18816,0.43654433
18817,0.20417623
18818,0.119452514
18819,0.18270111
18820,0.283385
18821,0.11671096
18822,0.31500286
18823,0.17197064
18824,0.18486468
18825,0.091067046
18826,0.11689506
18827,0.101366125
18828,0.23551743
18829,0.1959813
18830,0.2654698
18831,0.07043332
18832,0.14566381
18833,0.19045432
18834,0.0061690947
18835,0.084176466
18836,0.11953529
18837,0.121969424
18838,0.17116454
18839,0.0483204
18840,0.15315531
18841,0.080804765
18842,0.2991653
18843,0.0791649
18844,0.37296966
18845,0.3918955
18846,0.30456218
18847,0.09542192
18848,0.0903669
18849,0.22117314
18850,0.03451101
18851,0.11033335
18852,0.02954691
18853,0.19897786
18854,0.07891169
18855,0.05285788
18856,0.2623599
18857,0.3358154
18858,0.030580115
18859,0.12219541
18860,0.19642447
18861,0.18638393
18862,0.052249555
18863,0.09572968
18864,0.36485717
18865,0.21218538
18866,0.3822183
18867,0.27724886
18868,0.3017321
18869,0.09253177
18870,0.08425791
18871,0.19694531
18872,0.04614055
18873,0.14105923
18874,0.17557828
18875,0.09861175
18876,0.008346032
18877,0.05319844
18878,0.007448909
18879,0.9014941
18880,0.11323205
18881,0.15846246
18882,0.2264891
18883,0.023995023
18884,0.08828353
18885,0.014906721
18886,0.17909269
18887,0.31077144
18888,0.20190215
18889,0.08364812
18890,0.053489763
18891,0.42143348
18892,0.22523011
18893,0.26014006
18894,0.3777296
18895,0.44386038
18896,0.12965547
18897,0.24389136
18898,0.31661656
18899,0.25394166
18900,0.0891022
18901,0.031640477
18902,0.09522489
18903,0.071206
18904,0.20689832
18905,0.5595969
18906,0.045338236
18907,0.5386741
18908,0.29395163
18909,0.069785304
18910,0.074864425
18911,0.20785218
18912,0.11434202
18913,0.012745572
18914,0.017579518
18915,0.045993485
18916,0.24472462
18917,0.22929978
18918,0.095999084
18919,0.15989211
18920,0.118139155
18921,0.15388985
18922,0.436953
18923,0.11849867
18924,0.12511854
18925,0.051485524
18926,0.5449471
18927,0.03765211
18928,0.26086238
18929,0.36539328
18930,0.1318225
18931,0.14325975
18932,0.007864627
18933,0.14654748
18934,0.2299532
18935,0.272617
18936,0.17126392
18937,0.44727138
18938,0.15064967
18939,0.077976905
18940,0.092614986
18941,0.084645264
18942,0.44161808
18943,0.12694085
18944,0.24822685
18945,0.14966942
18946,0.287938
18947,0.013081209
18948,0.09365202
18949,0.24199672
18950,0.11775733
18951,0.36822528
18952,0.20034887
18953,0.1724294
18954,0.4826377
18955,0.15126643
18956,0.047586013
18957,0.20630842
18958,0.4122515
18959,0.12810099
18960,0.7061132
18961,0.23004954
18962,0.30191168
18963,0.1398473
18964,0.15868334
18965,0.06307675
18966,0.22051756
18967,0.49410912
18968,0.16633429
18969,0.13432485
18970,0.1517519
18971,0.09474375
18972,0.16216303
18973,0.1749422
18974,0.19614938
18975,0.2245627
18976,0.13546129
18977,0.0887234
18978,0.16831288
18979,0.31865364
18980,0.23322381
18981,0.29460302
18982,0.0063263318
18983,0.031162973
18984,0.4609183
18985,0.25384808
18986,0.21491991
18987,0.20296161
18988,0.24406543
18989,0.03635115
18990,0.11390689
18991,0.0809338
18992,0.25991842
18993,0.3161828
18994,0.21470226
18995,0.38502115
18996,0.032349735
18997,0.039227404
18998,0.11572929
18999,0.08584438
19000,0.037680957
19001,0.1457292
19002,0.1788849
19003,0.11437185
19004,0.06676247
19005,0.025046198
19006,0.3032951
19007,0.22467332
19008,0.031522773
19009,0.1408237
19010,0.02216209
19011,0.16964528
19012,0.10808199
19013,0.2980618
19014,0.4465871
19015,0.11669923
19016,0.28741184
19017,0.28404775
19018,0.07921661
19019,0.4368522
19020,0.058286518
19021,0.15852697
19022,0.046011962
19023,0.085585676
19024,0.024678055
19025,0.29241362
19026,0.23454256
19027,0.14226185
19028,0.09369165
19029,0.22040929
19030,0.30022407
19031,0.24070984
19032,0.34539253
19033,0.2717916
19034,0.15739727
19035,0.11890302
19036,0.88221526
19037,0.2747681
19038,0.16044392
19039,0.12614833
19040,0.23960756
19041,0.8472511
19042,0.14921243
19043,0.29601735
19044,0.13724412
19045,0.3951495
19046,0.42018372
19047,0.099398136
19048,0.15467139
19049,0.14050893
19050,0.31463507
19051,0.3359355
19052,0.1097734
19053,0.10608023
19054,0.17051478
19055,0.25070778
19056,0.064583585
19057,0.15495864
19058,0.018844975
19059,0.11878364
19060,0.2522459
19061,0.20428944
19062,0.052170713
19063,0.11453633
19064,0.11248875
19065,0.18269837
19066,0.017917076
19067,0.19335902
19068,0.054625288
19069,0.16539489
19070,0.04771729
19071,0.05355573
19072,0.4466041
19073,0.35904592
19074,0.48626697
19075,0.6196808
19076,0.03275
19077,0.14899236
19078,0.13688904
19079,0.32524928
19080,0.04507121
19081,0.05023374
19082,0.3901324
19083,0.031464357
19084,0.044461627
19085,0.05615065
19086,0.06852658
19087,0.15731135
19088,0.21840224
19089,0.15555178
19090,0.6149002
19091,0.0998362
19092,0.2652443
19093,0.109275624
19094,0.08279743
19095,0.2298008
19096,0.07643786
19097,0.03119092
19098,0.12902263
19099,0.10123242
19100,0.06485225
19101,0.06316322
19102,0.13843547
19103,0.18336533
19104,0.113520265
19105,0.058432736
19106,0.022561772
19107,0.39069515
19108,0.34598213
19109,0.27468997
19110,0.17440574
19111,0.11825278
19112,0.28929698
19113,0.008751293
19114,0.41959307
19115,0.32007408
19116,0.15006445
19117,0.17608908
19118,0.10277304
19119,0.15960447
19120,0.2307955
19121,0.11506974
19122,0.14585029
19123,0.24808276
19124,0.26298186
19125,0.2721029
19126,0.043732885
19127,0.013430624
19128,0.3034891
19129,0.053849462
19130,0.7923083
19131,0.013811943
19132,0.05604931
19133,0.1503717
19134,0.27180845
19135,0.17178415
19136,0.2387965
19137,0.1957684
19138,0.37480566
19139,0.08804545
19140,0.14620188
19141,0.3095259
19142,0.18070285
19143,0.2303081
19144,0.4083189
19145,0.18383043
19146,0.14122541
19147,0.032486413
19148,0.006229293
19149,0.06884975
19150,0.15617642
19151,0.16207121
19152,0.12112506
19153,0.103363335
19154,0.14074022
19155,0.19472952
19156,0.056293834
19157,0.3331542
19158,0.01792468
19159,0.0077553387
19160,0.15772384
19161,0.11311012
19162,0.28639486
19163,0.70589775
19164,0.51391697
19165,0.064879626
19166,0.039857686
19167,0.0070118024
19168,0.024208669
19169,0.100814804
19170,0.14519677
19171,0.055475462
19172,0.15871018
19173,0.267486
19174,0.06081485
19175,0.021196477
19176,0.03809668
19177,0.014855085
19178,0.06654424
19179,0.031500615
19180,0.15815172
19181,0.115249574
19182,0.073615976
19183,0.21290638
19184,0.17268278
19185,0.28568366
19186,0.120835274
19187,0.16444656
19188,0.13625431
19189,0.13518514
19190,0.008031725
19191,0.07207715
19192,0.42965865
19193,0.1978142
19194,0.14568184
19195,0.2376388
19196,0.2547711
19197,0.013987347
19198,0.18386666
19199,0.2265127
19200,0.9153629
19201,0.27008605
19202,0.18864767
19203,0.062031895
19204,0.27178434
19205,0.019049684
19206,0.27670637
19207,0.1503509
19208,0.18622765
19209,0.30937594
19210,0.07488005
19211,0.011174711
19212,0.13260415
19213,0.18095821
19214,0.22925407
19215,0.009572632
19216,0.06417251
19217,0.079998575
19218,0.12080473
19219,0.24166709
19220,0.07720168
19221,0.02350309
19222,0.15635706
19223,0.19656353
19224,0.08063705
19225,0.17412397
19226,0.0772326
19227,0.10493955
19228,0.12718478
19229,0.13034828
19230,0.043030348
19231,0.36605573
19232,0.14975934
19233,0.19964297
19234,0.2143323
19235,0.1503472
19236,0.027520629
19237,0.17922325
19238,0.6990578
19239,0.09286678
19240,0.16371404
19241,0.42786294
19242,0.24253039
19243,0.10615608
19244,0.054401796
19245,0.033303373
19246,0.02569515
19247,0.04698491
19248,0.16909087
19249,0.21521829
19250,0.08025366
19251,0.28862932
19252,0.1798448
19253,0.043322705
19254,0.25699604
19255,0.2653669
19256,0.09809128
19257,0.06597198
19258,0.2336578
19259,0.13520187
19260,0.037370287
19261,0.046977095
19262,0.25108826
19263,0.12748653
19264,0.08228761
19265,0.11204752
19266,0.17109317
19267,0.043151516
19268,0.91346556
19269,0.2240954
19270,0.3580276
19271,0.37391934
19272,0.13133156
19273,0.010199287
19274,0.117268816
19275,0.19334285
19276,0.17746589
19277,0.17713676
19278,0.16116549
19279,0.16348127
19280,0.1800412
19281,0.1019987
19282,0.1389014
19283,0.048172724
19284,0.08489271
19285,0.030515423
19286,0.17900579
19287,0.24216849
19288,0.16953777
19289,0.30149707
19290,0.03698223
19291,0.12342675
19292,0.0062412117
19293,0.031106826
19294,0.286769
19295,0.25492638
19296,0.037529748
19297,0.06877888
19298,0.12508991
19299,0.12150903
19300,0.32365254
19301,0.24634011
19302,0.11853805
19303,0.055034075
19304,0.1045045
19305,0.549758
19306,0.17836294
19307,0.07407098
19308,0.41680378
19309,0.26240265
19310,0.22715454
19311,0.09274052
19312,0.074197724
19313,0.09086356
19314,0.15006682
19315,0.15154216
19316,0.18651384
19317,0.104204215
19318,0.11723174
19319,0.21489456
19320,0.20392889
19321,0.033764705
19322,0.061801556
19323,0.03263172
19324,0.59564304
19325,0.14428781
19326,0.07441939
19327,0.21095392
19328,0.20507658
19329,0.05761994
19330,0.3405904
19331,0.14123069
19332,0.006506257
19333,0.15805538
19334,0.46410978
19335,0.2910027
19336,0.43401873
19337,0.1491664
19338,0.22780323
19339,0.12957369
19340,0.17766221
19341,0.15451005
19342,0.30924863
19343,0.19897865
19344,0.15337513
19345,0.18095359
19346,0.03925355
19347,0.31231287
19348,0.015492299
19349,0.13273935
19350,0.2573395
19351,0.21298471
19352,0.23271713
19353,0.21564445
19354,0.12546885
19355,0.052314904
19356,0.022883005
19357,0.23082614
19358,0.6207578
19359,0.15671085
19360,0.032362916
19361,0.11484399
19362,0.28449667
19363,0.056843396
19364,0.28617895
19365,0.10623879
19366,0.26201865
19367,0.6337609
19368,0.29791093
19369,0.052703608
19370,0.10611397
19371,0.20475282
19372,0.13629241
19373,0.19861281
19374,0.23300853
19375,0.21431816
19376,0.34543923
19377,0.24313067
19378,0.17963095
19379,0.041788496
19380,0.1535957
19381,0.006855624
19382,0.07757869
19383,0.21373452
19384,0.0910071
19385,0.07684485
19386,0.17535819
19387,0.3262439
19388,0.065358624
19389,0.17221603
19390,0.16614886
19391,0.19854908
19392,0.15922618
19393,0.058695436
19394,0.23766886
19395,0.34140584
19396,0.12604302
19397,0.08292705
19398,0.17397058
19399,0.25242814
19400,0.021827132
19401,0.04881553
19402,0.19056813
19403,0.25463864
19404,0.24795358
19405,0.17565651
19406,0.0076466226
19407,0.16702135
19408,0.25318697
19409,0.044427454
19410,0.18590179
19411,0.08660649
19412,0.106022745
19413,0.24836849
19414,0.1141495
19415,0.042547524
19416,0.58792955
19417,0.11939657
19418,0.04327989
19419,0.19391732
19420,0.17384273
19421,0.2465246
19422,0.078134336
19423,0.12475161
19424,0.04696321
19425,0.07776961
19426,0.22523841
19427,0.22039868
19428,0.06898038
19429,0.10082678
19430,0.18134597
19431,0.04074121
19432,0.19128871
19433,0.10061886
19434,0.39289373
19435,0.21475984
19436,0.12808162
19437,0.29284075
19438,0.097661555
19439,0.12997293
19440,0.14039898
19441,0.05699471
19442,0.15921864
19443,0.7406224
19444,0.18711886
19445,0.19761708
19446,0.19416188
19447,0.25236818
19448,0.12843622
19449,0.14980187
19450,0.14247093
19451,0.17241281
19452,0.07897648
19453,0.11721591
19454,0.09860133
19455,0.007019219
19456,0.048221298
19457,0.0456314
19458,0.07756057
19459,0.3172886
19460,0.44543204
19461,0.17713998
19462,0.21561585
19463,0.16038392
19464,0.18390141
19465,0.19142638
19466,0.22937779
19467,0.40491313
19468,0.09153825
19469,0.13673283
19470,0.20546511
19471,0.07407703
19472,0.20860788
19473,0.16861193
19474,0.16449118
19475,0.08499476
19476,0.07122178
19477,0.15289809
19478,0.18567501
19479,0.09955144
19480,0.026041666
19481,0.14408807
19482,0.20465685
19483,0.13880141
19484,0.44179153
19485,0.02344813
19486,0.36605874
19487,0.2577787
19488,0.17867342
19489,0.026376791
19490,0.22029403
19491,0.057688948
19492,0.12640867
19493,0.36982635
19494,0.16613938
19495,0.33066383
19496,0.23433709
19497,0.13609377
19498,0.08613245
19499,0.36889458
19500,0.13002382
19501,0.010543348
19502,0.16089886
19503,0.027035592
19504,0.3229023
19505,0.05677774
19506,0.12990701
19507,0.19139859
19508,0.222081
19509,0.017427504
19510,0.24772322
19511,0.15157601
19512,0.15029752
19513,0.17485711
19514,0.18641348
19515,0.057795588
19516,0.16391292
19517,0.11390763
19518,0.1248316
19519,0.16545932
19520,0.09857124
19521,0.2635023
19522,0.10361629
19523,0.07206033
19524,0.0234744
19525,0.4038144
19526,0.13692364
19527,0.017613174
19528,0.16691175
19529,0.14181656
19530,0.16005577
19531,0.15031877
19532,0.059060145
19533,0.38957617
19534,0.13913451
19535,0.100758664
19536,0.06530225
19537,0.13053636
19538,0.14315544
19539,0.03574554
19540,0.11513974
19541,0.021726431
19542,0.21206403
19543,0.17754012
19544,0.12892005
19545,0.09736065
19546,0.054068446
19547,0.25650707
19548,0.16800556
19549,0.097116925
19550,0.087107
19551,0.37816435
19552,0.09701223
19553,0.18795808
19554,0.18777864
19555,0.30982003
19556,0.1625316
19557,0.10730341
19558,0.08454612
19559,0.48932213
19560,0.35222343
19561,0.09947077
